,Unnamed: 0,Region,Country,City,Time,Geo,Language1,Language2,Language3,Text
351943,1170904,africa_sub,ao,luanda,2020-11-28,kq3mtpj0bzm0,fra,fra,lin,ebongo coalition esalama sikoyo bo fingaka pona nini et puis qu on termine pourquoi b
352472,1172586,africa_sub,ao,luanda,2020-11-29,kq3mtpj0bzm0,fra,lin,lin,koffi olomide danse ya ba congolais clip officiel via treee fort
356760,1185999,africa_sub,ao,uige,2020-12-08,kqdswmrjdqmt,fra,lin,lin,ma vie depuis quelques semaines eko wumela te avant na bungisa ba niawu na ba mbua nionso ya immeuble oyo
358117,1190313,africa_sub,ao,caxito,2020-12-11,kq3xnyjcyhj4,swa,lin,lin,akoya kobebisa lutte akoki na ye kobima mais akota nde na j
358940,1192882,africa_sub,ao,soyo,2020-12-12,kqbv17mnspz1,fra,fra,lin,boxe le congolais martin bakole remporte la ceinture wbc international des lourds via
361463,1200342,africa_sub,ao,uige,2020-12-17,kqdswmrjdqmt,swa,lin,lin,ahhhhh bailo cantoooo heritier penza a lingi na zua zemi na oyo
361465,1200345,africa_sub,ao,uige,2020-12-17,kqdswmrjdqmt,swa,lin,lin,na zalaka fragile makasi na rumba c est trop
361487,1200440,africa_sub,ao,uige,2020-12-18,kqdswmrjdqmt,fra,fra,lin,eux c est tjrs comme ça soki ba yemba sex te on dirait ba zalaka mal à l aise
361769,1201301,africa_sub,ao,uige,2020-12-18,kqdswmrjdqmt,swa,lin,lin,eza album moko il faut e betaka na toilet ya mcdo
361793,1201352,africa_sub,ao,uige,2020-12-18,kqdswmrjdqmt,swa,lin,lin,eh kwitiiii na meli mulangi ya muscador kaka boye likolo ya heritier
362274,1202706,africa_sub,ao,uige,2020-12-19,kqdswmrjdqmt,swa,lin,lin,kala mingi te lifuni na yo eko bimisa makila continue
362362,1203006,africa_sub,ao,uige,2020-12-19,kqdswmrjdqmt,fra,fra,lin,ouais vraiment déjà page y a musique okoki ko zala na préférence mais il faut ko traiter artiste nions
364104,1208045,africa_sub,ao,soyo,2020-12-23,kqbv17mnspz1,swa,lin,lin,ata bolobi ndenge nini mabunda asi akweya
373375,1234375,africa_sub,ao,uige,2021-01-11,kqdswmrjdqmt,eng,fra,lin,my congolese guy is amazing tho bisous bébé je t aime
373454,1234652,africa_sub,ao,uige,2021-01-12,kqdswmrjdqmt,eng,eng,lin,i miss dating congolese guys tho i had an ex who used to say yo penza soki na bali yo te c est que na zalaka ndoki
374485,1237595,africa_sub,ao,caxito,2021-01-13,kq3xnyjcyhj4,swa,lin,lin,liboke ya moninga ba sombelaka ngo kwanga soki oza na mwa ndambu y espoir
375103,1239430,africa_sub,ao,uige,2021-01-15,kqdswmrjdqmt,eng,lin,lin,bolingo y a nzambe is my fave for now i almost cried
375318,1240084,africa_sub,ao,uige,2021-01-15,kqdswmrjdqmt,swa,lin,lin,ata mbua a sepelaka te na mpiaka maitre na ye patron soki a lali nzala mokuwa eko circule teeeeeeeee
385481,1270563,africa_sub,ao,soyo,2021-02-05,kqbv17mnspz1,swa,lin,lin,yo keba na yo tika kobangisa honorable na biso
386634,1274224,africa_sub,ao,soyo,2021-02-08,kqbv17mnspz1,fra,fra,lin,natalie a fait plus que ça dans mokonzi na bakonzi
387075,1275527,africa_sub,ao,quibala,2021-02-09,kq4duyn9bcxk,eng,swa,lin,and how come ise tilibe ma cousins baso lol bwana mp
388588,1280246,africa_sub,ao,uige,2021-02-12,kqdswmrjdqmt,eng,lin,lin,n a bosanaki toza na matanga weekend oyo st vala vala il fallait e leka na concert ya koffi merde
391056,1287383,africa_sub,ao,uige,2021-02-17,kqdswmrjdqmt,swa,lin,lin,soki papa ya bana aza kuna te na ko pesa muana kombo ya ex na nga boni buzoba
391064,1287402,africa_sub,ao,uige,2021-02-17,kqdswmrjdqmt,swa,lin,lin,ebongo na zo bota muana na ye moko pona nini a zala te
391071,1287430,africa_sub,ao,uige,2021-02-17,kqdswmrjdqmt,swa,lin,lin,soki na boti muasi na pesi kombo ya mama ya ex
391085,1287481,africa_sub,ao,uige,2021-02-18,kqdswmrjdqmt,eng,eng,lin,a zala présent kasi so i dont have to do madness
392816,1292516,africa_sub,ao,soyo,2021-02-21,kqbv17mnspz1,fra,lin,lin,échange des vœux sans kolia na komela eza n ango rassemblement ya écol
393784,1295463,africa_sub,ao,uige,2021-02-23,kqdswmrjdqmt,eng,eng,lin,déjà pourquoi tu veux savoir o lingi o kamba ye na eglise na bino let her live and mind your own p s o bunga hein
394554,1297913,africa_sub,ao,soyo,2021-02-25,kqbv17mnspz1,fra,lin,lin,oh union sacrée il fallait kaka esuka boye
395548,1301198,africa_sub,ao,soyo,2021-02-27,kqbv17mnspz1,fra,lin,lin,tour oyo bako changer ba kombo des sorciers
397271,1307239,africa_sub,ao,soyo,2021-03-03,kqbv17mnspz1,fra,fra,lin,point faible ya ba talibans eyebani déjà élections ekoyinda
397585,1308420,africa_sub,ao,soyo,2021-03-04,kqbv17mnspz1,fra,fra,lin,il te donne un bon conseil tu le traites de nul bozalaka vraiment neti te bino yango
397878,1309255,africa_sub,ao,soyo,2021-03-04,kqbv17mnspz1,fra,lin,lin,ba comportement ya boye nde efingisaka biso balubas les gens diront voilà balubas bazalaka kaka nd
398890,1312535,africa_sub,ao,soyo,2021-03-07,kqbv17mnspz1,swa,lin,lin,elongi nayo toyeba déjà makolo nde nanu te mwasi kitoko ya mboka
398929,1312644,africa_sub,ao,soyo,2021-03-07,kqbv17mnspz1,fra,fra,lin,pour lui avoir dit ça elle m a bloqué dites lui est ce que vie ezalaka bongo penza alimbisa nga kasi
399473,1314369,africa_sub,ao,soyo,2021-03-08,kqbv17mnspz1,swa,lin,lin,ako bandela wapi makambo naye moko azo koka te
400162,1316599,africa_sub,ao,soyo,2021-03-10,kqbv17mnspz1,fra,fra,lin,maman youyou ekoki pe kozalacollier ya mbata les chinois peuvent tout vous reproduire
406951,1337705,africa_sub,ao,soyo,2021-03-25,kqbv17mnspz1,swa,lin,lin,yango fashti beeee mutu abetisi mbula wana n est ce pas heritage ya shina rambo
407182,1338430,africa_sub,ao,luanda,2021-03-25,kq8fr3jyes0d,fra,lin,lin,match congo brazzaville vs sénégal à congo brazzaville
409048,1344837,africa_sub,ao,luanda,2021-03-30,kq3mtpj0bzm0,swa,lin,lin,yope oyokaka pitié tika kosakana na biso ndeko na ans oyoka pitié te kaka sikoyo médiocre
409489,1346400,africa_sub,ao,waku kungo,2021-03-31,kmfxrvz97yes,eng,swa,lin,african extended families utuma manners te sana
413456,1360222,africa_sub,ao,uige,2021-04-09,kqdswmrjdqmt,swa,lin,lin,im sure mikate yango eko bima bien te meghan aza na mawa te mikate ya bien e zalaka penza soki mutu oyo azo sala
414332,1363378,africa_sub,ao,soyo,2021-04-11,kqbv17mnspz1,swa,lin,lin,oohh la la tala kaka ndenge ozo sala tour ya congo il faut o zala en forme
415717,1367966,africa_sub,ao,soyo,2021-04-14,kqbv17mnspz1,swa,lin,lin,mwana mboka merci pona courage na force oyo ozo lakisa malgré que oza na prison
419067,1378365,africa_sub,ao,waku kungo,2021-04-22,kmfxrvz97yes,eng,eng,lin,she s pf just like winter kabimba kambwili kalaba tayali and sean tembo
419354,1379401,africa_sub,ao,uige,2021-04-23,kqdswmrjdqmt,fra,lin,lin,nzambe à tikaka bana na ye te merci seigneur
431610,1421321,africa_sub,ao,sumbe,2021-05-30,kq1b6c15k08t,swa,lin,lin,wakuta nsima ya vinkubala ati niziba drifting be professional ba zed
432735,1425117,africa_sub,ao,soyo,2021-06-02,kqbv17mnspz1,fra,lin,lin,vraiment au lieu ayela biso ba proposition ya développement ya mboka
432806,1425376,africa_sub,ao,cabinda,2021-06-02,kr08mteubt50,fra,fra,lin,jovial anniversaire à papa chéri moto pamba de nous savourez avec pudeur pcq monguna za pembeni na nzela
432975,1425843,africa_sub,ao,soyo,2021-06-02,kqbv17mnspz1,swa,lin,lin,oohh mâ youyou ndengue nini boye mama obelaki biso a ta koyeba kutu nzoto pe n
433577,1427651,africa_sub,ao,soyo,2021-06-04,kqbv17mnspz1,swa,lin,lin,naza na mpiaka est ce que na simbi kisi ya soki kaka na komi na ooh na simbi kisi mokili
433579,1427656,africa_sub,ao,soyo,2021-06-04,kqbv17mnspz1,swa,lin,lin,naza na mpiaka est ce que na simbi kisi ya soki kaka na komi na ooh na simbi kisi mokili elingi n
433973,1428686,africa_sub,ao,uige,2021-06-04,kqdswmrjdqmt,eng,eng,lin,en plus it tweeted in german langue y a saleté bongo
441500,1450544,africa_sub,ao,quibala,2021-06-21,kq4duyn9bcxk,eng,eng,lin,new music alert hosanna one nateya bomb download mp link
441741,1451237,africa_sub,ao,uige,2021-06-21,kqdswmrjdqmt,swa,lin,lin,awa soki ba lobeli ba relations te on dirait na kufaka
441764,1451288,africa_sub,ao,cabinda,2021-06-21,kr08mteubt50,swa,lin,lin,soki okuti bana ya mbanda bokolo malembe bazua ya mbanda na yo tika pembeni bokolo bana oyo
443509,1456516,africa_sub,ao,uige,2021-06-25,kqdswmrjdqmt,swa,lin,lin,il parait nga moko pe na zalaka bledard yango wana e bandaki ko simba te na ba mibali ya ba wesh wesh lelo na vanda calme hein
443511,1456524,africa_sub,ao,uige,2021-06-25,kqdswmrjdqmt,fra,fra,lin,bledard ou pas bo trouve mutu oyo boko zala na ye compatible hein bolingo e kutamaka partout allez bonne journée
443518,1456563,africa_sub,ao,uige,2021-06-25,kqdswmrjdqmt,swa,lin,lin,il parait nga moko pe na zalaka bledard yango wana e bandaki ko simba te na ba mibali ya ba wesh wesh lelo na vanda c
443692,1457096,africa_sub,ao,uige,2021-06-25,kqdswmrjdqmt,fra,fra,lin,ebongo ba angolais ba lobaka lingala te n a lobaka pe anglais mais ça ne me fait pas une anglaise
445927,1463722,africa_sub,ao,benguela,2021-06-30,kmbftzb236vg,fra,eng,lin,lily adult female chimpanzee at fongoli mom to louis amp annie département de kédougou
446165,1464491,africa_sub,ao,soyo,2021-07-01,kqbv17mnspz1,eng,lin,lin,pona nini batu ya elongi mabe bazo sala the flag the face te the flag the face
450963,1478479,africa_sub,ao,soyo,2021-07-12,kqbv17mnspz1,fra,lin,lin,encore une mbombo nommée mais biso baluba to exagérer makasi
451099,1478966,africa_sub,ao,soyo,2021-07-12,kqbv17mnspz1,fra,lin,lin,mamaeee ezali kaka conseil na ndenge ya mabe te une personne intelligente accepte humblement les
453516,1486148,africa_sub,ao,luanda,2021-07-17,kq3mtpj0bzm0,swa,lin,lin,heee tala tata oyo amonesi biso pasi na kolanda chef naye kabila alingi aloba pe mais
455765,1492758,africa_sub,ao,soyo,2021-07-21,kqbv17mnspz1,swa,lin,lin,nani aloka congolais franchement na boye nanu na mona te
457723,1498522,africa_sub,ao,soyo,2021-07-25,kqbv17mnspz1,fra,fra,lin,mon rêve un tgv qui relie kinshasa à muanda gare de banana dans le kongo central par kimpese matadi
461124,1508776,africa_sub,ao,luanda,2021-08-01,kq3mtpj0bzm0,swa,lin,lin,soni penza mwa petit xungu akosi bangó boye ba congolaise ebele awa xungu moko na po
463828,1517111,africa_sub,ao,uige,2021-08-06,kqdswmrjdqmt,swa,lin,lin,elakisi te que po mutu aza na volant ya motuka que ye nde nkolo motuka
464261,1518374,africa_sub,ao,luanda,2021-08-07,kq3mtpj0bzm0,swa,lin,lin,kinshasa goma kinshasa mbujimayi kinshasa gemena
465126,1521239,africa_sub,ao,soyo,2021-08-09,kqbv17mnspz1,swa,lin,lin,yango ekomi nini na ba policier oyo bazo sala course ya koboma batu to nini
466088,1524401,africa_sub,ao,caxito,2021-08-11,kq3xnyjcyhj4,swa,lin,lin,ye mubake aza nani yende ako bongisa congo na jr moko idiot que tu és katumbi asomba yo
466715,1526186,africa_sub,ao,soyo,2021-08-12,kqbv17mnspz1,swa,lin,lin,papa okimi na ya moteur oyo eyaka na cuca na essences sonieh
467639,1529106,africa_sub,ao,soyo,2021-08-14,kqbv17mnspz1,fra,fra,lin,déjà ils se foutent royalement des conditions des citoyens au pays bongo mosika na inde nde bako sala nini
468312,1530931,africa_sub,ao,quibala,2021-08-15,kq4duyn9bcxk,eng,eng,lin,this video is sending me ba komokile bo kuku
469563,1534408,africa_sub,ao,caxito,2021-08-17,kq3xnyjcyhj4,fra,fra,lin,groupe e algérie sierraleone guinée équatoriale côte d ivoire groupe f tunisie
475212,1552641,africa_sub,ao,cabinda,2021-08-29,kr08mteubt50,swa,lin,lin,matata ya mwasi na mobali esila te na mokili mama oh mama mama ah likambo nini nzambe osala biso mibali tosalel
476863,1557847,africa_sub,ao,luanda,2021-09-01,kq3mtpj0bzm0,swa,lin,lin,makambu na ya mabe ebandi ko bima na mpuasa paix à son âme
476931,1558070,africa_sub,ao,soyo,2021-09-01,kqbv17mnspz1,fra,lin,lin,merçi à vous boye nde ezalaka m entre temps bino ba susu kaka lolendo
482843,1575040,africa_sub,ao,waku kungo,2021-09-12,kmfxrvz97yes,fra,lin,lin,ceux qui ont marché honteux mm égorgeurs mbongo babanda kozua ezo koka lisusu teee
484416,1579789,africa_sub,ao,soyo,2021-09-15,kqbv17mnspz1,fra,fra,lin,martin fayulu martin fayulu martin fayulu il ne faut pas se moquer des gens depuis quand marche ekoma carnaval o
485335,1582408,africa_sub,ao,soyo,2021-09-16,kqbv17mnspz1,fra,fra,lin,rdc congo de l honneur son nom kate mbenza la lauréate nationale du test national de fin d études primaire
485467,1582940,africa_sub,ao,soyo,2021-09-17,kqbv17mnspz1,fra,lin,lin,guerre ya ba hashtags textes likolo ya panneaux esili déjà
485647,1583419,africa_sub,ao,soyo,2021-09-17,kqbv17mnspz1,fra,fra,lin,to yebi t hein peut être po bango ba controlaka misapi ya ba agents de sécurité
489821,1595385,africa_sub,ao,soyo,2021-09-24,kqbv17mnspz1,fra,lin,lin,ekomi lisusu mesure du possible n a raisonné vieux kabila
489925,1595744,africa_sub,ao,uige,2021-09-25,kqdswmrjdqmt,fra,fra,lin,j ai un ex qui se ressemble à guybezar trop sucre mais soki na kanisi ye e pesaka nga kanda maintenant je ne peu
490074,1596045,africa_sub,ao,uige,2021-09-25,kqdswmrjdqmt,swa,lin,lin,ndoto na loti na butu oyo penza sans effet eko banda ndenge nini kutu makambo wana
493564,1605817,africa_sub,ao,caxito,2021-10-01,kq3xnyjcyhj4,fra,fra,lin,soit disant journaliste nini kombo ya president eye ko sala na makambu oyo ahhh franchement la r d c a un problemes d hommes
495706,1612289,africa_sub,ao,soyo,2021-10-05,kqbv17mnspz1,fra,fra,lin,mais yo pe tala président de la rép kasaï cour constitutionnelle kasaï banque centrale kas
496395,1614412,africa_sub,ao,soyo,2021-10-06,kqbv17mnspz1,fra,lin,lin,congolais ya pembe boye peut être aza muluba qu il aille célébrer sa messe tranquille
499699,1624624,africa_sub,ao,soyo,2021-10-13,kqbv17mnspz1,eng,eng,lin,and he sing in swahili tshiluba and lingala this one is lingala
500208,1626008,africa_sub,ao,soyo,2021-10-14,kqbv17mnspz1,fra,fra,lin,les non congolais n a ba cités botika ko pleurer pleurer ah
501166,1628813,africa_sub,ao,uige,2021-10-15,kqdswmrjdqmt,swa,lin,lin,n a ba pizza susu ya niongo nzambe sala noki o zonga na yo
501701,1630431,africa_sub,ao,caxito,2021-10-16,kq3xnyjcyhj4,swa,lin,lin,refusons wana longola kombo nanga na liste
501874,1630970,africa_sub,ao,luanda,2021-10-17,kq3mtpj0bzm0,swa,lin,lin,oh bozalaki kka ndambu oyo makambu ya ceni pe esili bolemba te bo marcher lisusu
502023,1631386,africa_sub,ao,uige,2021-10-17,kqdswmrjdqmt,swa,lin,lin,écouteurs te na baffles penza wana a menacé bana oyo ako yebisa papa ako zua nga mabe makasi
502031,1631408,africa_sub,ao,uige,2021-10-17,kqdswmrjdqmt,fra,lin,lin,heureusement on gère bien heure moko resto heure moko fufu na ndaku
502208,1631945,africa_sub,ao,uige,2021-10-17,kqdswmrjdqmt,fra,lin,lin,n a économie ya corona oyo courage à toi
502908,1633973,africa_sub,ao,soyo,2021-10-19,kqbv17mnspz1,fra,lin,lin,voici votre résultat sois malin bombaka déjà mukie mukie makambo ya politik oyo heure moko yeko
503984,1637084,africa_sub,ao,uige,2021-10-21,kqdswmrjdqmt,swa,lin,lin,nzembo wana ebandeli tiiii na suka émotions moko posa ko kufa
507934,1648165,africa_sub,ao,soyo,2021-10-28,kqbv17mnspz1,fra,lin,lin,boza dangereux bino ba ndeko na ngai très dangereux pour la paix et le bon vivre katuka
509691,1653003,africa_sub,ao,soyo,2021-10-31,kqbv17mnspz1,swa,lin,lin,oyo nyonso kaka ba retombée ya mbongo na biso ya ram
510045,1654170,africa_sub,ao,luanda,2021-11-01,kq3mtpj0bzm0,fra,lin,lin,na système ya sans plaignant ba spectateurs ba gangi lisusu eeeeh
511377,1658011,africa_sub,ao,luanda,2021-11-03,kq9482d6f2c2,fra,fra,lin,les valeurs et coutumes africaines faculté de médecine de pharmace et d odontostomatologie fmpos
511410,1658060,africa_sub,ao,caxito,2021-11-03,kq3xnyjcyhj4,fra,lin,lin,quel rapport y a t il entre une première dame et les députés lokola aza mwasi ya
511907,1659708,africa_sub,ao,uige,2021-11-04,kqdswmrjdqmt,eng,lin,lin,muana mayele to lingaka boye congratulations babe
511973,1659886,africa_sub,ao,uige,2021-11-05,kqdswmrjdqmt,eng,lin,lin,bo lobela pe ba pasteurs oyo wana y a mukuse wana y a pembe à zalaka clair te hein
512053,1660244,africa_sub,ao,caxito,2021-11-05,kq3xnyjcyhj4,swa,lin,lin,mutema mabe nde tozo boya ki mobutu eza wapi partit etat ezali wapi papa yo oza mutu ya udps ns
512786,1662330,africa_sub,ao,soyo,2021-11-06,kqbv17mnspz1,fra,lin,lin,une question pour vous papa marche eleki ndenge nini
514691,1668436,africa_sub,ao,cabinda,2021-11-10,kr08mteubt50,fra,lin,lin,la beauté de mon pays tozo sala tourisme n a mboka na biso
515628,1671536,africa_sub,ao,caxito,2021-11-12,kq3xnyjcyhj4,fra,fra,lin,monsieur de quelle tolérance parles tu seke na temps ya kabila ozalaka na congo te
515718,1671799,africa_sub,ao,caxito,2021-11-13,kq3xnyjcyhj4,swa,lin,lin,nzambe alimbisa yo kk oyo a publier yango aza yemoko membre ya udps azo dénoncer yango
516454,1673891,africa_sub,ao,cabinda,2021-11-14,kr08mteubt50,swa,lin,lin,papa tika biso ya yo bana babimaka te ko marcher lol
517115,1676066,africa_sub,ao,caxito,2021-11-15,kq3xnyjcyhj4,eng,lin,lin,biso ba congolais tozo bima malembe malembe kala te tyson
519590,1683424,africa_sub,ao,uige,2021-11-20,kqdswmrjdqmt,fra,lin,lin,ba lati lokola ba salaka ba massages avec une happy end
521285,1688496,africa_sub,ao,soyo,2021-11-23,kqbv17mnspz1,fra,fra,lin,parce que quand on est venu par yaka noki noki ticket ekofutama na libongo ya bzv on apprend pas
521468,1689115,africa_sub,ao,uige,2021-11-24,kqdswmrjdqmt,swa,lin,lin,mokili ekomi ko beba penza wawu na ke lala pe mbala moko
522595,1692573,africa_sub,ao,soyo,2021-11-26,kqbv17mnspz1,fra,fra,lin,kongo central la fondation ngudianza offre des kits scolaires aux écoles de matadi
523259,1694643,africa_sub,ao,soyo,2021-11-27,kqbv17mnspz1,fra,lin,lin,lisusu tour oyo soki bazui yé akendé kosala bilanga n a kaniama
524658,1698931,africa_sub,ao,soyo,2021-11-30,kqbv17mnspz1,fra,fra,lin,le pont de matadi kc rdc oebk organisation de l équipement banana kinshasa matadi tout comme kinshasa est à
524764,1699148,africa_sub,ao,luanda,2021-11-30,kq3mtpj0bzm0,swa,lin,lin,defaut nabiso ya makasi yango oyo oyebi nayo mutu te obandi mbala moko ko finga ye pasi hein
525366,1700960,africa_sub,ao,soyo,2021-12-01,kqbv17mnspz1,fra,lin,lin,inondations à boma kongo centrale rd congo
525528,1701519,africa_sub,ao,soyo,2021-12-01,kqbv17mnspz1,fra,lin,lin,kinshasa la plus belle de l afrique central
525681,1702038,africa_sub,ao,luanda,2021-12-02,kq3mtpj0bzm0,swa,lin,lin,mwana mwasi oyo aza mbamba eza nini sonia rolley makambu ya mboka ya batu ozokota ya
526545,1704400,africa_sub,ao,soyo,2021-12-03,kqbv17mnspz1,swa,lin,lin,mieux encore kwanga na bitekuteku na pilipili esila kopesa nzoto buania
526928,1705590,africa_sub,ao,uige,2021-12-04,kqdswmrjdqmt,eng,lin,lin,amour latin penza nzembo ya ba couple toxique
527020,1705858,africa_sub,ao,uige,2021-12-05,kqdswmrjdqmt,eng,eng,lin,o rater makasi it was amazing a beti na ba violins and alladat
527575,1707786,africa_sub,ao,caxito,2021-12-06,kq3xnyjcyhj4,swa,lin,lin,yango pe azalaka na eloko te banda abunda catch naye wana
527872,1708679,africa_sub,ao,uige,2021-12-06,kqdswmrjdqmt,swa,lin,lin,tee songi songi kutu n a yebi penza makambo o lobeli yango na tali kaka
528121,1709392,africa_sub,ao,soyo,2021-12-07,kqbv17mnspz1,fra,fra,lin,svp vous pouvez pas trouvé la solution pour akoli mabe azo mema assemblée ndeti palais naye
530528,1716672,africa_sub,ao,uige,2021-12-12,kqdswmrjdqmt,eng,lin,lin,happy birthday baby prof na biso na voix moko sercyyy nzambe à batela yo
531395,1719370,africa_sub,ao,soyo,2021-12-14,kqbv17mnspz1,eng,lin,lin,po biso ba yombe to comprendre nini en tout cas lelo o kiti taty régionale
531405,1719408,africa_sub,ao,soyo,2021-12-14,kqbv17mnspz1,fra,fra,lin,oyo ezalaka mbongo ya ram te par hasard félicitations tonton car la main qui donne est la main qui reçoit
532092,1721522,africa_sub,ao,uige,2021-12-15,kqdswmrjdqmt,swa,lin,lin,makaasi kutu o comprendre yango ndenge nini
532184,1721765,africa_sub,ao,soyo,2021-12-15,kqbv17mnspz1,swa,lin,lin,maman soki oza na grâce mibali bazo landa yo oza kitoko p oza na comportement ya bien
